,serialId,date,collarId,latitude,longitude,positionId,species_id,first_scraped,last_scraped,species_name
147,T5HS-7293,2025-11-15T09:30:30Z,16642,-2.325432,34.32304,150660125,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
148,T5HS-7292,2025-11-15T09:30:30Z,16641,-2.000718,34.725245,150662469,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
149,T5HS-5601,2025-11-15T09:30:30Z,13306,-2.077152,34.759418,150655827,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
150,T5HS-7287,2025-11-15T09:30:30Z,16636,-2.313077,34.61741,150655839,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
151,T5HS-7561,2025-11-15T09:30:30Z,17324,-2.376172,34.508917,150645177,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
152,T5HS-7300,2025-11-15T09:30:30Z,16649,-1.912178,34.971793,150660100,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
153,T5HS-5607,2025-11-15T09:30:09Z,13312,-2.217387,34.696107,150643311,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
154,T5HS-5594,2025-11-15T07:30:30Z,13299,-2.329727,34.638622,150668348,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
155,T5HS-5583,2025-11-15T06:30:42Z,13288,-2.393053,34.467398,150675002,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
156,T5HS-6142,2025-11-15T06:30:41Z,14161,-2.30546,34.460777,150661851,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
157,T5HS-7304,2025-11-15T03:31:11Z,16653,-2.361205,34.415432,150675978,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
158,T5HS-6666,2025-11-15T03:30:52Z,14980,-2.074797,35.047702,150673822,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
159,T5HS-5608,2025-11-15T03:30:45Z,13313,-2.202272,34.612437,150655810,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
160,T5HS-7291,2025-11-15T03:30:42Z,16640,-2.107607,34.88206,150660137,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
161,T5HS-7296,2025-11-15T03:30:42Z,16645,-2.326612,34.484745,150658228,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
162,T5HS-7303,2025-11-15T03:30:41Z,16652,-2.313847,34.490085,150675962,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
163,T5HS-7301,2025-11-15T03:30:41Z,16650,-2.480882,34.454117,150660112,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
164,T5HS-5601,2025-11-15T03:30:41Z,13306,-2.080482,34.813328,150655826,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
165,T5HS-5607,2025-11-15T03:30:40Z,13312,-2.211282,34.701532,150643321,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
166,T5HS-7298,2025-11-15T03:30:40Z,16647,-2.310523,34.48001,150645151,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
167,T5HS-5570,2025-11-15T03:30:39Z,13274,-2.232878,34.593138,150671096,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
168,T5HS-7287,2025-11-15T03:30:34Z,16636,-2.323578,34.654908,150655838,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
169,T5HS-7300,2025-11-15T03:30:30Z,16649,-1.8817,34.982252,150660099,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
170,T5HS-7561,2025-11-15T03:30:30Z,17324,-2.37644,34.512192,150645176,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
171,T5HS-7562,2025-11-15T03:30:30Z,17325,-2.259217,34.53586,150658214,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
172,T5HS-7306,2025-11-15T03:30:30Z,16655,-1.47638,34.84811,150675945,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
173,T5HS-5594,2025-11-15T03:30:30Z,13299,-2.326745,34.625567,150668347,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
174,T5HS-7292,2025-11-15T03:30:30Z,16641,-2.00044,34.742377,150662468,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
175,T5HS-7293,2025-11-15T03:30:30Z,16642,-2.34246,34.37021,150660124,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
176,T5HS-7564,2025-11-15T03:30:30Z,17327,-2.012948,34.950988,150658240,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
177,T5HS-7566,2025-11-15T03:30:30Z,17329,-2.31515,34.564047,150645163,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
178,T5HS-6142,2025-11-15T00:30:52Z,14161,-2.275763,34.458837,150661850,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
179,T5HS-5583,2025-11-15T00:30:41Z,13288,-2.391732,34.46771,150675001,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
180,T5HS-5583,2025-11-15T00:30:04Z,13288,-2.391467,34.467413,150640377,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
181,T5HS-5594,2025-11-14T23:30:41Z,13299,-2.315027,34.628095,150638181,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
182,T5HS-5594,2025-11-14T23:30:04Z,13299,-2.314667,34.62784,150638167,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
183,T5HS-5608,2025-11-14T21:30:59Z,13313,-2.196092,34.624353,150655809,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
184,T5HS-7303,2025-11-14T21:30:50Z,16652,-2.304455,34.500385,150675961,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
185,T5HS-5570,2025-11-14T21:30:43Z,13274,-2.227352,34.605377,150671095,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
186,T5HS-7287,2025-11-14T21:30:42Z,16636,-2.313245,34.65636,150655837,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
187,T5HS-7300,2025-11-14T21:30:42Z,16649,-1.875457,34.985567,150660098,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
188,T5HS-7301,2025-11-14T21:30:42Z,16650,-2.501725,34.458857,150660111,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
189,T5HS-7298,2025-11-14T21:30:42Z,16647,-2.298112,34.500665,150645150,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
190,T5HS-5607,2025-11-14T21:30:41Z,13312,-2.21272,34.699477,150643320,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
191,T5HS-5601,2025-11-14T21:30:41Z,13306,-2.074258,34.815757,150655825,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
192,T5HS-6666,2025-11-14T21:30:41Z,14980,-2.079285,35.043275,150673821,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
193,T5HS-7291,2025-11-14T21:30:41Z,16640,-2.103728,34.88438,150660136,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
194,T5HS-7561,2025-11-14T21:30:41Z,17324,-2.372612,34.51263,150645175,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
195,T5HS-7293,2025-11-14T21:30:41Z,16642,-2.359183,34.389832,150660123,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
196,T5HS-7302,2025-11-14T21:30:41Z,16651,-2.152507,34.885172,150632304,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
197,T5HS-7564,2025-11-14T21:30:40Z,17327,-2.017387,34.951818,150658239,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
198,T5HS-7562,2025-11-14T21:30:40Z,17325,-2.24653,34.550828,150658213,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
199,T5HS-7306,2025-11-14T21:30:34Z,16655,-1.478883,34.845428,150632316,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
200,T5HS-7292,2025-11-14T21:30:32Z,16641,-2.002348,34.750905,150662467,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
201,T5HS-7566,2025-11-14T21:30:30Z,17329,-2.309947,34.565598,150645162,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
202,T5HS-7296,2025-11-14T21:30:30Z,16645,-2.325717,34.488017,150658227,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
203,T5HS-7304,2025-11-14T21:30:30Z,16653,-2.360212,34.421778,150675977,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
204,T5HS-7306,2025-11-14T21:30:09Z,16655,-1.478613,34.845013,150632305,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
205,T5HS-7302,2025-11-14T21:30:02Z,16651,-2.152107,34.88512,150632293,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
206,T5HS-5594,2025-11-14T19:30:30Z,13299,-2.308413,34.64652,150638179,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
207,T5HS-6142,2025-11-14T18:30:42Z,14161,-2.275297,34.465602,150661849,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
208,T5HS-5583,2025-11-14T18:30:39Z,13288,-2.387557,34.46774,150675000,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
209,T5HS-5608,2025-11-14T15:31:02Z,13313,-2.195888,34.637633,150655808,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
210,T5HS-7287,2025-11-14T15:30:53Z,16636,-2.298742,34.645678,150655836,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
211,T5HS-7561,2025-11-14T15:30:50Z,17324,-2.376745,34.516057,150645174,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
212,T5HS-7296,2025-11-14T15:30:42Z,16645,-2.326165,34.492558,150658226,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
213,T5HS-7564,2025-11-14T15:30:42Z,17327,-2.021565,34.958603,150658238,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
214,T5HS-5570,2025-11-14T15:30:42Z,13274,-2.227665,34.588837,150671094,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
215,T5HS-6666,2025-11-14T15:30:42Z,14980,-2.073987,35.03825,150629852,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
216,T5HS-7304,2025-11-14T15:30:42Z,16653,-2.357233,34.454288,150675976,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
217,T5HS-7298,2025-11-14T15:30:41Z,16647,-2.282383,34.515738,150645149,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
218,T5HS-7562,2025-11-14T15:30:41Z,17325,-2.249925,34.575163,150658212,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
219,T5HS-7306,2025-11-14T15:30:41Z,16655,-1.481588,34.850277,150632315,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
220,T5HS-5607,2025-11-14T15:30:41Z,13312,-2.21873,34.693142,150643319,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
221,T5HS-7303,2025-11-14T15:30:41Z,16652,-2.304435,34.503505,150675960,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
222,T5HS-5601,2025-11-14T15:30:41Z,13306,-2.07047,34.815603,150655824,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
223,T5HS-7300,2025-11-14T15:30:41Z,16649,-1.880803,34.985535,150660097,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
224,T5HS-7291,2025-11-14T15:30:41Z,16640,-2.093505,34.887575,150660135,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
225,T5HS-5594,2025-11-14T15:30:37Z,13299,-2.347305,34.689835,150638178,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
226,T5HS-7301,2025-11-14T15:30:36Z,16650,-2.494085,34.468293,150660110,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
227,T5HS-7566,2025-11-14T15:30:35Z,17329,-2.287012,34.558442,150645161,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
228,T5HS-7292,2025-11-14T15:30:32Z,16641,-2.001693,34.751205,150662466,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
229,T5HS-7293,2025-11-14T15:30:30Z,16642,-2.354048,34.397067,150660122,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
230,T5HS-7302,2025-11-14T15:30:30Z,16651,-2.152905,34.888538,150632303,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
231,T5HS-6666,2025-11-14T15:30:00Z,14980,-2.0736,35.03808,150629841,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
232,T5HS-6142,2025-11-14T12:30:41Z,14161,-2.257692,34.449483,150661848,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
233,T5HS-5583,2025-11-14T12:30:30Z,13288,-2.392398,34.472672,150640388,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
234,T5HS-5594,2025-11-14T11:30:49Z,13299,-2.356828,34.735325,150638177,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
235,T5HS-7304,2025-11-14T09:31:05Z,16653,-2.34606,34.4981,150675975,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
236,T5HS-7292,2025-11-14T09:30:43Z,16641,-1.997633,34.761838,150662465,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
237,T5HS-7300,2025-11-14T09:30:43Z,16649,-1.859093,34.998592,150660096,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
238,T5HS-7306,2025-11-14T09:30:42Z,16655,-1.469227,34.857183,150632314,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
239,T5HS-7293,2025-11-14T09:30:42Z,16642,-2.344442,34.452403,150660121,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
240,T5HS-7296,2025-11-14T09:30:42Z,16645,-2.328902,34.494647,150658225,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
241,T5HS-5607,2025-11-14T09:30:42Z,13312,-2.218747,34.686625,150643318,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
242,T5HS-6666,2025-11-14T09:30:42Z,14980,-2.06343,35.036283,150629851,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
243,T5HS-5601,2025-11-14T09:30:41Z,13306,-2.062475,34.812168,150655823,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
244,T5HS-7562,2025-11-14T09:30:41Z,17325,-2.238275,34.601648,150658211,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
245,T5HS-7561,2025-11-14T09:30:40Z,17324,-2.36647,34.518007,150645173,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
246,T5HS-7566,2025-11-14T09:30:40Z,17329,-2.280285,34.570213,150645160,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
247,T5HS-7564,2025-11-14T09:30:40Z,17327,-2.002733,34.994658,150658237,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
248,T5HS-7287,2025-11-14T09:30:38Z,16636,-2.290202,34.638895,150655835,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
249,T5HS-7303,2025-11-14T09:30:30Z,16652,-2.297858,34.536888,150675959,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
250,T5HS-7301,2025-11-14T09:30:30Z,16650,-2.486968,34.482623,150660109,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
251,T5HS-5570,2025-11-14T09:30:30Z,13274,-2.214808,34.646253,150627566,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
252,T5HS-7298,2025-11-14T09:30:30Z,16647,-2.255508,34.491358,150645148,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
253,T5HS-7291,2025-11-14T09:30:30Z,16640,-2.08061,34.889487,150660134,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
254,T5HS-7302,2025-11-14T09:30:30Z,16651,-2.162423,34.91134,150632302,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
255,T5HS-5608,2025-11-14T09:30:30Z,13313,-2.189117,34.643858,150655807,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
256,T5HS-5570,2025-11-14T09:30:05Z,13274,-2.2144,34.646187,150627553,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
257,T5HS-5594,2025-11-14T07:30:30Z,13299,-2.375593,34.729272,150638176,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
258,T5HS-5583,2025-11-14T06:30:41Z,13288,-2.394585,34.476072,150640387,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
259,T5HS-6142,2025-11-14T06:30:41Z,14161,-2.268282,34.460177,150661847,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
260,T5HS-6666,2025-11-14T03:31:06Z,14980,-2.070875,35.045913,150629850,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
261,T5HS-7306,2025-11-14T03:31:01Z,16655,-1.462993,34.840757,150632313,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
262,T5HS-5607,2025-11-14T03:30:42Z,13312,-2.217835,34.689292,150643317,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
263,T5HS-7292,2025-11-14T03:30:41Z,16641,-1.98583,34.765775,150624659,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
264,T5HS-5608,2025-11-14T03:30:41Z,13313,-2.180623,34.649877,150655806,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
265,T5HS-5601,2025-11-14T03:30:41Z,13306,-2.074433,34.819675,150655822,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
266,T5HS-7293,2025-11-14T03:30:41Z,16642,-2.327393,34.482065,150660120,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
267,T5HS-7296,2025-11-14T03:30:41Z,16645,-2.326215,34.499913,150658224,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
268,T5HS-7566,2025-11-14T03:30:41Z,17329,-2.265653,34.599147,150645159,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
269,T5HS-7300,2025-11-14T03:30:41Z,16649,-1.849715,35.025913,150660095,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
270,T5HS-7564,2025-11-14T03:30:40Z,17327,-1.99035,35.013787,150658236,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
271,T5HS-7303,2025-11-14T03:30:37Z,16652,-2.329982,34.572625,150624633,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
272,T5HS-5570,2025-11-14T03:30:30Z,13274,-2.230932,34.692722,150627565,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
273,T5HS-7301,2025-11-14T03:30:30Z,16650,-2.490293,34.46642,150660108,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
274,T5HS-5594,2025-11-14T03:30:30Z,13299,-2.375847,34.728833,150638175,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
275,T5HS-7291,2025-11-14T03:30:30Z,16640,-2.093112,34.899083,150660133,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
276,T5HS-7561,2025-11-14T03:30:30Z,17324,-2.361707,34.518115,150645172,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
277,T5HS-7304,2025-11-14T03:30:30Z,16653,-2.317288,34.52067,150624645,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
278,T5HS-7298,2025-11-14T03:30:30Z,16647,-2.274278,34.505495,150645147,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
279,T5HS-7562,2025-11-14T03:30:30Z,17325,-2.222522,34.624432,150658210,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
280,T5HS-7287,2025-11-14T03:30:30Z,16636,-2.279615,34.627183,150655834,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
281,T5HS-7302,2025-11-14T03:30:30Z,16651,-2.174327,34.922967,150632301,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
282,T5HS-7292,2025-11-14T03:30:09Z,16641,-1.985493,34.765653,150624646,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
283,T5HS-7303,2025-11-14T03:30:02Z,16652,-2.3296,34.572373,150624620,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
284,T5HS-7304,2025-11-14T03:30:00Z,16653,-2.317227,34.52032,150624634,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
285,T5HS-5583,2025-11-14T00:30:41Z,13288,-2.410873,34.483463,150640386,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
286,T5HS-6142,2025-11-14T00:30:41Z,14161,-2.284937,34.481565,150661846,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
287,T5H-1861,2025-11-13T23:31:38Z,10743,55.87136,-4.290133,150621503,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
288,T5HS-5594,2025-11-13T23:30:42Z,13299,-2.37363,34.742598,150638174,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
289,T5HS-7300,2025-11-13T21:30:51Z,16649,-1.844327,35.044475,150615334,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
290,T5HS-7304,2025-11-13T21:30:42Z,16653,-2.293128,34.530155,150624644,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
291,T5HS-7292,2025-11-13T21:30:42Z,16641,-1.988855,34.766187,150624658,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
292,T5HS-7302,2025-11-13T21:30:42Z,16651,-2.175543,34.930415,150632300,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
293,T5HS-7298,2025-11-13T21:30:41Z,16647,-2.283628,34.529812,150645146,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
294,T5HS-5608,2025-11-13T21:30:41Z,13313,-2.176782,34.650783,150655805,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
295,T5HS-5607,2025-11-13T21:30:41Z,13312,-2.215942,34.683798,150643316,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
296,T5HS-5570,2025-11-13T21:30:41Z,13274,-2.225413,34.711783,150627564,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
297,T5HS-7566,2025-11-13T21:30:41Z,17329,-2.273852,34.62372,150645158,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
298,T5HS-7296,2025-11-13T21:30:41Z,16645,-2.319413,34.507753,150658223,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
299,T5HS-7564,2025-11-13T21:30:41Z,17327,-1.986688,35.013187,150658235,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
